Date,NATIONAL_DEMAND,LONDON_TEMPERATURE,CARDIFF_TEMPERATURE,GLASGOW_TEMPERATURE,HOUR,DAY_OF_WEEK,NATIONAL_DEMAND-1
2024-04-13 16:00:00,36778,19.585,11.937,9.434501,16,5,34767.0
2024-04-13 17:00:00,42448,18.685,11.687,8.7845,17,5,36778.0
2024-04-13 18:00:00,48323,17.885,11.837001,8.1345005,18,5,42448.0
2024-04-13 19:00:00,50436,16.734999,11.387,7.4344997,19,5,48323.0
2024-04-13 20:00:00,51224,14.985001,11.087001,6.7345,20,5,50436.0
2024-04-13 21:00:00,51044,13.985001,10.887,6.6345,21,5,51224.0
2024-04-13 22:00:00,48391,12.685,10.187,6.6844997,22,5,51044.0
2024-04-13 23:00:00,43998,12.035001,9.487,6.8345,23,5,48391.0
2024-04-14 00:00:00,39939,11.635,9.537001,7.1345,0,6,43998.0
2024-04-14 01:00:00,38882,11.135,9.387,6.9845,1,6,39939.0
2024-04-14 02:00:00,38645,10.685,9.087001,6.9344997,2,6,38882.0
2024-04-14 03:00:00,36730,10.435,8.737,6.4344997,3,6,38645.0
2024-04-14 04:00:00,35711,10.185,8.237,6.1345,4,6,36730.0
2024-04-14 05:00:00,35830,9.935,7.537,5.9344997,5,6,35711.0
2024-04-14 06:00:00,36684,9.735001,7.487,6.0344996,6,6,35830.0
2024-04-14 07:00:00,39049,9.985001,8.487,6.8345,7,6,36684.0
2024-04-14 08:00:00,41191,10.435,9.237,8.1345005,8,6,39049.0
2024-04-14 09:00:00,41682,11.235001,10.237,8.5345,9,6,41191.0
2024-04-14 10:00:00,40341,12.085,11.037001,9.0345,10,6,41682.0
2024-04-14 11:00:00,38879,12.835,11.687,9.0845,11,6,40341.0
2024-04-14 12:00:00,38823,13.835,12.137,8.6345005,12,6,38879.0
2024-04-14 13:00:00,38804,14.085,12.237,9.184501,13,6,38823.0
2024-04-14 14:00:00,38333,14.485001,12.237,9.7345,14,6,38804.0
2024-04-14 15:00:00,38954,14.635,11.987,8.8345,15,6,38333.0
2024-04-14 16:00:00,42538,14.285001,11.587001,8.3845005,16,6,38954.0
2024-04-14 17:00:00,48749,13.885,10.987,8.3345,17,6,42538.0
2024-04-14 18:00:00,53615,12.985001,10.687,8.4845,18,6,48749.0
2024-04-14 19:00:00,54179,11.985001,9.837001,8.2345,19,6,53615.0
2024-04-14 20:00:00,54395,11.435,9.387,8.0845,20,6,54179.0
2024-04-14 21:00:00,52806,10.235001,9.887,7.9845,21,6,54395.0
2024-04-14 22:00:00,47945,9.135,9.887,7.8345,22,6,52806.0
2024-04-14 23:00:00,42219,8.585,9.687,7.6844997,23,6,47945.0
2024-04-15 00:00:00,38257,8.335,9.737,7.8845,0,0,42219.0
2024-04-15 01:00:00,36511,7.835,10.187,7.5344996,1,0,38257.0
2024-04-15 02:00:00,36278,7.3849998,10.537001,7.0344996,2,0,36511.0
2024-04-15 03:00:00,35337,7.835,10.137,6.1345,3,0,36278.0
2024-04-15 04:00:00,34361,8.035001,10.387,5.4845,4,0,35337.0
2024-04-15 05:00:00,35531,8.185,10.487,4.7844996,5,0,34361.0
2024-04-15 06:00:00,40240,9.385,10.337001,4.7345,6,0,35531.0
2024-04-15 07:00:00,49167,10.085,10.087001,5.0344996,7,0,40240.0
2024-04-15 08:00:00,55505,9.935,9.787001,5.9845,8,0,49167.0
